,Disease,State,LGA,co_0to28d,co_1to11m,co_12to59m,ci_0to28d,ci_1to11m,ci_12to59m,dio_0to28d,dio_1to11m,dio_12to59m,Month,year,Case Observed total ,Case Investigated Total,Total Cases,Total deaths,Date,ID
2141,Malnutrition,Delta,Oshimili North,0,6,1,0,0,0.0,0,0,0,Aug,2013,7,0.0,7.0,0,"Thursday, August 1, 2013",NGDE
2142,Malnutrition,Delta,Oshimili North,0,1,0,0,0,0.0,0,0,0,Sep,2013,1,0.0,1.0,0,"Sunday, September 1, 2013",NGDE
2143,Malnutrition,Delta,Oshimili North,0,2,0,0,0,0.0,0,0,0,Oct,2013,2,0.0,2.0,0,"Tuesday, October 1, 2013",NGDE
2144,Malnutrition,Delta,Oshimili North,0,0,1,0,0,0.0,0,0,0,Nov,2013,1,0.0,1.0,0,"Friday, November 1, 2013",NGDE
2145,Malnutrition,Delta,Oshimili North,0,0,2,0,0,0.0,0,0,0,Dec,2013,2,0.0,2.0,0,"Sunday, December 1, 2013",NGDE
2146,Malnutrition,Delta,Oshimili South,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGDE
2147,Malnutrition,Delta,Oshimili South,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGDE
2148,Malnutrition,Delta,Oshimili South,0,1,0,0,1,0.0,0,0,0,Mar,2013,1,1.0,2.0,0,"Friday, March 1, 2013",NGDE
2149,Malnutrition,Delta,Oshimili South,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGDE
2150,Malnutrition,Delta,Oshimili South,0,0,1,0,1,1.0,0,0,0,May,2013,1,2.0,3.0,0,"Wednesday, May 1, 2013",NGDE
2151,Malnutrition,Delta,Oshimili South,0,2,0,0,1,0.0,0,0,0,Jun,2013,2,1.0,3.0,0,"Saturday, June 1, 2013",NGDE
2152,Malnutrition,Delta,Oshimili South,0,2,0,0,1,0.0,0,0,0,Jul,2013,2,1.0,3.0,0,"Monday, July 1, 2013",NGDE
2153,Malnutrition,Delta,Oshimili South,0,2,0,0,1,0.0,0,0,0,Aug,2013,2,1.0,3.0,0,"Thursday, August 1, 2013",NGDE
2154,Malnutrition,Delta,Oshimili South,0,0,2,0,0,4.0,0,1,0,Sep,2013,2,4.0,6.0,1,"Sunday, September 1, 2013",NGDE
2155,Malnutrition,Delta,Oshimili South,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGDE
2156,Malnutrition,Delta,Oshimili South,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGDE
2157,Malnutrition,Delta,Oshimili South,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGDE
2158,Malnutrition,Delta,Patani,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGDE
2159,Malnutrition,Delta,Patani,0,0,1,0,0,1.0,0,0,0,Feb,2013,1,1.0,2.0,0,"Friday, February 1, 2013",NGDE
2160,Malnutrition,Delta,Patani,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGDE
2161,Malnutrition,Delta,Patani,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGDE
2162,Malnutrition,Delta,Patani,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGDE
2163,Malnutrition,Delta,Patani,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGDE
2164,Malnutrition,Delta,Patani,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGDE
2165,Malnutrition,Delta,Patani,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGDE
2166,Malnutrition,Delta,Patani,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGDE
2167,Malnutrition,Delta,Patani,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGDE
2168,Malnutrition,Delta,Patani,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGDE
2169,Malnutrition,Delta,Patani,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGDE
2170,Malnutrition,Delta,Sapele,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGDE
2171,Malnutrition,Delta,Sapele,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGDE
2172,Malnutrition,Delta,Sapele,0,0,1,0,0,0.0,0,0,0,Mar,2013,1,0.0,1.0,0,"Friday, March 1, 2013",NGDE
2173,Malnutrition,Delta,Sapele,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGDE
2174,Malnutrition,Delta,Sapele,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGDE
2175,Malnutrition,Delta,Sapele,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGDE
2176,Malnutrition,Delta,Sapele,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGDE
2177,Malnutrition,Delta,Sapele,0,2,4,0,0,0.0,0,0,0,Aug,2013,6,0.0,6.0,0,"Thursday, August 1, 2013",NGDE
2178,Malnutrition,Delta,Sapele,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGDE
2179,Malnutrition,Delta,Sapele,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGDE
2180,Malnutrition,Delta,Sapele,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGDE
2181,Malnutrition,Delta,Sapele,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGDE
2182,Malnutrition,Delta,Udu,0,0,6,0,0,0.0,0,0,0,Jan,2013,6,0.0,6.0,0,"Tuesday, January 1, 2013",NGDE
2183,Malnutrition,Delta,Udu,0,2,2,0,0,0.0,0,0,0,Feb,2013,4,0.0,4.0,0,"Friday, February 1, 2013",NGDE
2184,Malnutrition,Delta,Udu,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGDE
2185,Malnutrition,Delta,Udu,0,2,0,0,0,0.0,0,0,0,Apr,2013,2,0.0,2.0,0,"Monday, April 1, 2013",NGDE
2186,Malnutrition,Delta,Udu,0,0,0,0,2,0.0,0,0,0,May,2013,0,2.0,2.0,0,"Wednesday, May 1, 2013",NGDE
2187,Malnutrition,Delta,Udu,0,1,5,0,0,0.0,0,0,0,Jun,2013,6,0.0,6.0,0,"Saturday, June 1, 2013",NGDE
2188,Malnutrition,Delta,Udu,0,0,0,0,2,0.0,0,0,0,Jul,2013,0,2.0,2.0,0,"Monday, July 1, 2013",NGDE
2189,Malnutrition,Delta,Udu,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGDE
2190,Malnutrition,Delta,Udu,0,0,1,0,0,0.0,0,0,0,Sep,2013,1,0.0,1.0,0,"Sunday, September 1, 2013",NGDE
2191,Malnutrition,Delta,Udu,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGDE
2192,Malnutrition,Delta,Udu,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGDE
2193,Malnutrition,Delta,Udu,0,0,3,0,0,0.0,0,0,0,Dec,2013,3,0.0,3.0,0,"Sunday, December 1, 2013",NGDE
2194,Malnutrition,Delta,Ughelli North,0,1,3,0,0,0.0,0,0,0,Jan,2013,4,0.0,4.0,0,"Tuesday, January 1, 2013",NGDE
2195,Malnutrition,Delta,Ughelli North,0,0,10,0,0,3.0,0,0,0,Feb,2013,10,3.0,13.0,0,"Friday, February 1, 2013",NGDE
2196,Malnutrition,Delta,Ughelli North,0,0,1,0,0,3.0,0,0,0,Mar,2013,1,3.0,4.0,0,"Friday, March 1, 2013",NGDE
2197,Malnutrition,Delta,Ughelli North,0,0,1,0,0,0.0,0,0,1,Apr,2013,1,0.0,1.0,1,"Monday, April 1, 2013",NGDE
2198,Malnutrition,Delta,Ughelli North,0,2,6,0,0,3.0,0,0,0,May,2013,8,3.0,11.0,0,"Wednesday, May 1, 2013",NGDE
2199,Malnutrition,Delta,Ughelli North,0,2,6,0,0,3.0,0,0,0,Jun,2013,8,3.0,11.0,0,"Saturday, June 1, 2013",NGDE
2200,Malnutrition,Delta,Ughelli North,0,2,6,0,0,3.0,0,0,0,Jul,2013,8,3.0,11.0,0,"Monday, July 1, 2013",NGDE
2201,Malnutrition,Delta,Ughelli North,0,1,0,0,0,0.0,0,0,0,Aug,2013,1,0.0,1.0,0,"Thursday, August 1, 2013",NGDE
2202,Malnutrition,Delta,Ughelli North,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGDE
2203,Malnutrition,Delta,Ughelli North,0,1,6,0,0,2.0,0,0,0,Oct,2013,7,2.0,9.0,0,"Tuesday, October 1, 2013",NGDE
2204,Malnutrition,Delta,Ughelli North,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGDE
2205,Malnutrition,Delta,Ughelli North,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGDE
2206,Malnutrition,Delta,Ughelli South,0,6,4,0,0,0.0,0,0,0,Jan,2013,10,0.0,10.0,0,"Tuesday, January 1, 2013",NGDE
2207,Malnutrition,Delta,Ughelli South,0,2,1,0,0,0.0,0,0,0,Feb,2013,3,0.0,3.0,0,"Friday, February 1, 2013",NGDE
2208,Malnutrition,Delta,Ughelli South,0,3,3,0,0,1.0,0,0,0,Mar,2013,6,1.0,7.0,0,"Friday, March 1, 2013",NGDE
2209,Malnutrition,Delta,Ughelli South,0,2,6,0,0,0.0,0,0,0,Apr,2013,8,0.0,8.0,0,"Monday, April 1, 2013",NGDE
2210,Malnutrition,Delta,Ughelli South,0,1,5,0,0,0.0,0,0,0,May,2013,6,0.0,6.0,0,"Wednesday, May 1, 2013",NGDE
2211,Malnutrition,Delta,Ughelli South,0,2,5,0,0,0.0,0,0,0,Jun,2013,7,0.0,7.0,0,"Saturday, June 1, 2013",NGDE
2212,Malnutrition,Delta,Ughelli South,0,1,5,0,0,0.0,0,0,0,Jul,2013,6,0.0,6.0,0,"Monday, July 1, 2013",NGDE
2213,Malnutrition,Delta,Ughelli South,0,0,5,0,0,0.0,0,0,0,Aug,2013,5,0.0,5.0,0,"Thursday, August 1, 2013",NGDE
2214,Malnutrition,Delta,Ughelli South,0,6,7,0,0,0.0,0,0,0,Sep,2013,13,0.0,13.0,0,"Sunday, September 1, 2013",NGDE
2215,Malnutrition,Delta,Ughelli South,0,8,7,0,0,0.0,0,0,0,Oct,2013,15,0.0,15.0,0,"Tuesday, October 1, 2013",NGDE
2216,Malnutrition,Delta,Ughelli South,0,1,3,0,0,0.0,0,0,0,Nov,2013,4,0.0,4.0,0,"Friday, November 1, 2013",NGDE
2217,Malnutrition,Delta,Ughelli South,0,1,2,0,0,0.0,0,0,0,Dec,2013,3,0.0,3.0,0,"Sunday, December 1, 2013",NGDE
2218,Malnutrition,Delta,Ukwuani,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGDE
2219,Malnutrition,Delta,Ukwuani,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGDE
2220,Malnutrition,Delta,Ukwuani,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGDE
2221,Malnutrition,Delta,Ukwuani,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGDE
2222,Malnutrition,Delta,Ukwuani,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGDE
2223,Malnutrition,Delta,Ukwuani,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGDE
2224,Malnutrition,Delta,Ukwuani,0,0,2,0,0,0.0,0,0,0,Jul,2013,2,0.0,2.0,0,"Monday, July 1, 2013",NGDE
2225,Malnutrition,Delta,Ukwuani,0,0,2,0,0,0.0,0,0,0,Aug,2013,2,0.0,2.0,0,"Thursday, August 1, 2013",NGDE
2226,Malnutrition,Delta,Ukwuani,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGDE
2227,Malnutrition,Delta,Ukwuani,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGDE
2228,Malnutrition,Delta,Ukwuani,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGDE
2229,Malnutrition,Delta,Ukwuani,0,2,0,0,0,0.0,0,0,0,Dec,2013,2,0.0,2.0,0,"Sunday, December 1, 2013",NGDE
2230,Malnutrition,Delta,Uvwie,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGDE
2231,Malnutrition,Delta,Uvwie,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGDE
2232,Malnutrition,Delta,Uvwie,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGDE
2233,Malnutrition,Delta,Uvwie,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGDE
2234,Malnutrition,Delta,Uvwie,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGDE
2235,Malnutrition,Delta,Uvwie,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGDE
2236,Malnutrition,Delta,Uvwie,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGDE
2237,Malnutrition,Delta,Uvwie,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGDE
2238,Malnutrition,Delta,Uvwie,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGDE
2239,Malnutrition,Delta,Uvwie,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGDE
2240,Malnutrition,Delta,Uvwie,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGDE
2241,Malnutrition,Delta,Uvwie,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGDE
2242,Malnutrition,Delta,Warri North,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGDE
2243,Malnutrition,Delta,Warri North,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGDE
2244,Malnutrition,Delta,Warri North,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGDE
2245,Malnutrition,Delta,Warri North,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGDE
2246,Malnutrition,Delta,Warri North,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGDE
2247,Malnutrition,Delta,Warri North,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGDE
2248,Malnutrition,Delta,Warri North,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGDE
2249,Malnutrition,Delta,Warri North,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGDE
2250,Malnutrition,Delta,Warri North,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGDE
2251,Malnutrition,Delta,Warri North,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGDE
2252,Malnutrition,Delta,Warri North,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGDE
2253,Malnutrition,Delta,Warri North,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGDE
2254,Malnutrition,Delta,Warri South,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGDE
2255,Malnutrition,Delta,Warri South,0,3,2,0,0,0.0,0,0,0,Feb,2013,5,0.0,5.0,0,"Friday, February 1, 2013",NGDE
2256,Malnutrition,Delta,Warri South,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGDE
2257,Malnutrition,Delta,Warri South,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGDE
2258,Malnutrition,Delta,Warri South,0,0,2,0,0,0.0,0,0,0,May,2013,2,0.0,2.0,0,"Wednesday, May 1, 2013",NGDE
2259,Malnutrition,Delta,Warri South,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGDE
2260,Malnutrition,Delta,Warri South,0,0,2,0,0,0.0,0,0,0,Jul,2013,2,0.0,2.0,0,"Monday, July 1, 2013",NGDE
2261,Malnutrition,Delta,Warri South,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGDE
2262,Malnutrition,Delta,Warri South,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGDE
2263,Malnutrition,Delta,Warri South,0,0,3,0,0,0.0,0,0,0,Oct,2013,3,0.0,3.0,0,"Tuesday, October 1, 2013",NGDE
2264,Malnutrition,Delta,Warri South,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGDE
2265,Malnutrition,Delta,Warri South,0,1,0,0,0,0.0,0,0,0,Dec,2013,1,0.0,1.0,0,"Sunday, December 1, 2013",NGDE
2266,Malnutrition,Delta,Warri South-West,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGDE
2267,Malnutrition,Delta,Warri South-West,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGDE
2268,Malnutrition,Delta,Warri South-West,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGDE
2269,Malnutrition,Delta,Warri South-West,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGDE
2270,Malnutrition,Delta,Warri South-West,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGDE
2271,Malnutrition,Delta,Warri South-West,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGDE
2272,Malnutrition,Delta,Warri South-West,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGDE
2273,Malnutrition,Delta,Warri South-West,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGDE
2274,Malnutrition,Delta,Warri South-West,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGDE
2275,Malnutrition,Delta,Warri South-West,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGDE
2276,Malnutrition,Delta,Warri South-West,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGDE
2277,Malnutrition,Delta,Warri South-West,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGDE
2278,Malnutrition,Ebonyi,Abakaliki,0,2,4,0,0,0.0,0,0,0,Jan,2013,6,0.0,6.0,0,"Tuesday, January 1, 2013",NGEB
2279,Malnutrition,Ebonyi,Abakaliki,0,2,3,0,0,0.0,0,0,0,Feb,2013,5,0.0,5.0,0,"Friday, February 1, 2013",NGEB
2280,Malnutrition,Ebonyi,Abakaliki,0,4,3,0,0,0.0,0,0,0,Mar,2013,7,0.0,7.0,0,"Friday, March 1, 2013",NGEB
2281,Malnutrition,Ebonyi,Abakaliki,0,0,2,0,0,0.0,0,0,0,Apr,2013,2,0.0,2.0,0,"Monday, April 1, 2013",NGEB
2282,Malnutrition,Ebonyi,Abakaliki,0,3,1,0,0,0.0,0,0,0,May,2013,4,0.0,4.0,0,"Wednesday, May 1, 2013",NGEB
2283,Malnutrition,Ebonyi,Abakaliki,0,0,4,0,0,0.0,0,0,0,Jun,2013,4,0.0,4.0,0,"Saturday, June 1, 2013",NGEB
2284,Malnutrition,Ebonyi,Abakaliki,0,0,2,0,0,0.0,0,0,0,Jul,2013,2,0.0,2.0,0,"Monday, July 1, 2013",NGEB
2285,Malnutrition,Ebonyi,Abakaliki,0,0,2,0,0,0.0,0,0,0,Aug,2013,2,0.0,2.0,0,"Thursday, August 1, 2013",NGEB
2286,Malnutrition,Ebonyi,Abakaliki,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGEB
2287,Malnutrition,Ebonyi,Abakaliki,0,2,3,0,0,0.0,0,0,0,Oct,2013,5,0.0,5.0,0,"Tuesday, October 1, 2013",NGEB
2288,Malnutrition,Ebonyi,Abakaliki,0,0,5,0,0,0.0,0,0,0,Nov,2013,5,0.0,5.0,0,"Friday, November 1, 2013",NGEB
2289,Malnutrition,Ebonyi,Abakaliki,0,1,2,0,0,0.0,0,0,0,Dec,2013,3,0.0,3.0,0,"Sunday, December 1, 2013",NGEB
2290,Malnutrition,Ebonyi,Afikpo North,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGEB
2291,Malnutrition,Ebonyi,Afikpo North,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGEB
2292,Malnutrition,Ebonyi,Afikpo North,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGEB
2293,Malnutrition,Ebonyi,Afikpo North,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGEB
2294,Malnutrition,Ebonyi,Afikpo North,0,0,0,1,0,0.0,0,0,0,May,2013,0,1.0,1.0,0,"Wednesday, May 1, 2013",NGEB
2295,Malnutrition,Ebonyi,Afikpo North,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGEB
2296,Malnutrition,Ebonyi,Afikpo North,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGEB
2297,Malnutrition,Ebonyi,Afikpo North,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGEB
2298,Malnutrition,Ebonyi,Afikpo North,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGEB
2299,Malnutrition,Ebonyi,Afikpo North,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGEB
2300,Malnutrition,Ebonyi,Afikpo North,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGEB
2301,Malnutrition,Ebonyi,Afikpo North,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGEB
2302,Malnutrition,Ebonyi,Afikpo South,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGEB
2303,Malnutrition,Ebonyi,Afikpo South,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGEB
2304,Malnutrition,Ebonyi,Afikpo South,0,0,0,0,0,1.0,0,0,0,Mar,2013,0,1.0,1.0,0,"Friday, March 1, 2013",NGEB
2305,Malnutrition,Ebonyi,Afikpo South,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGEB
2306,Malnutrition,Ebonyi,Afikpo South,0,5,2,0,0,0.0,0,0,0,May,2013,7,0.0,7.0,0,"Wednesday, May 1, 2013",NGEB
2307,Malnutrition,Ebonyi,Afikpo South,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGEB
2308,Malnutrition,Ebonyi,Afikpo South,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGEB
2309,Malnutrition,Ebonyi,Afikpo South,0,0,3,0,0,0.0,0,0,0,Aug,2013,3,0.0,3.0,0,"Thursday, August 1, 2013",NGEB
2310,Malnutrition,Ebonyi,Afikpo South,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGEB
2311,Malnutrition,Ebonyi,Afikpo South,0,0,1,0,0,0.0,0,0,0,Oct,2013,1,0.0,1.0,0,"Tuesday, October 1, 2013",NGEB
2312,Malnutrition,Ebonyi,Afikpo South,0,0,7,0,0,0.0,0,0,0,Nov,2013,7,0.0,7.0,0,"Friday, November 1, 2013",NGEB
2313,Malnutrition,Ebonyi,Afikpo South,0,0,1,0,0,0.0,0,0,0,Dec,2013,1,0.0,1.0,0,"Sunday, December 1, 2013",NGEB
2314,Malnutrition,Ebonyi,Ebonyi,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGEB
2315,Malnutrition,Ebonyi,Ebonyi,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGEB
2316,Malnutrition,Ebonyi,Ebonyi,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGEB
